,CMPI,IVA,CYTK,VLY,ENZL,UPC,MEIP,PSCD,ESGD,ONB,NH,CNFR,UGRO,ACIU,BCOR,ENTA,FCAL,GP,COG,MYT,CLPT,UPST,NESR,BPYPP,AGCUU,HFFG,CCXI,ALGT,CNP,IJT,PLAY,TBCP,MDLZ,MTBC,FPXI,XLNX,CEVA,BAC,PAVM,AMGN,ARRY,FDIV,ABCB,PFX,NYMT,IRM,CELC,class
1441,0.0,-0.0035524016043675,0.0007978936033294,0.0,0.0001591469725648,0.0039292781398895,0.0037523496185504,-0.000234380232774,-0.0002339887080333,-0.0011997601919038,-0.0004927322100182,0.0,-0.0029679903067894,-0.0028089906110551,-0.0006287331235093,-0.0001113771789311,0.0,0.0017266191339877,0.0,-0.0090498355199178,0.0020482017128302,-0.0023338716479628,0.0017793599000772,0.0007809449830715,0.0,0.0,0.0,0.0016867289132811,-0.0007508917191563,-0.0003776862982531,0.0021976420829297,0.0,0.0003946797225324,-0.0005581914741639,-0.0002050121008885,-0.001502844953122,-0.0013759215929911,-0.0008674639617018,0.0016652793190612,-0.0002201616642159,0.0,0.0009448271420691,0.0004881620795011,-0.0013136290887381,0.0,2.2065556769756967e-05,0.0,0
1442,0.0,0.0035524016043675,0.0001595023529978,0.001143074995868,0.0001591216488359,-0.0098522964430116,-0.0018744147943503,-0.0029763798199411,-1.35483914673884e-05,0.0003000750210064,0.0004927322100182,0.0028581655755888,-0.0012746974320005,0.0104932757158386,0.001257071190051,-0.0008914642890358,0.0047908696757414,-0.0046109591780738,0.0020512827705578,-0.0183491386681965,-0.0058827722837921,-0.0008951268846102,0.0008884940611149,0.0,0.0,0.0,0.0,0.0024483052894899,-0.0009394082419356,0.001358928157745,-0.0003659384532364,0.0,-0.0007105356948367,-0.000558503225911,-0.0012815349247565,0.0044304774487029,0.0049053370214533,-0.0003720007482916,0.0033388458023961,-0.000418652298685,0.001629992210931,0.0007121740655602,0.0002927829035699,-0.0052718408752525,0.0,0.0,0.0,0
1443,0.0,-0.0017746233583686,0.0006377551236571,-0.0003808798370177,0.0001590963331654,0.0016619844749979,-0.0018779348242,0.0012167748579932,1.2316795370281852e-06,0.0,-0.0049382816405825,0.0,0.0033955890011383,0.0,-0.001257071190051,0.0,-0.0047908696757414,-0.0005778676843846,0.0006760009680473,-0.0046403795565023,0.0027404785581031,0.0024397854645892,-0.0008884940611149,0.0003902439073915,0.0,0.0,0.0,-0.0092123073331871,0.0011271840381872,-0.0011322992615916,-0.0006590268608892,0.0,0.0001579404567761,0.0,0.0011730694950342,0.0019944447098474,0.0021507487027556,-0.0008685402866235,0.0008122601999824,6.610768944970147e-05,-0.0005430355821745,-0.0005879211361374,0.0005853087670759,0.0148121222563903,0.0,-0.0002206774807587,0.0,0
1444,0.0,-0.0017777782459988,0.0,0.0,-0.0003182179820013,0.01210421128915,-0.0018814680997056,-0.0012167748579932,0.0002463054199637,0.0,0.0,0.0,0.0059146771499571,0.0,-0.0006291286775614,0.0006686727096356,0.0,0.0032317664323708,0.0013642659978603,0.0229895182246988,-0.0024660924951933,-0.0040828439956488,-0.0017793599000772,-0.0027349108666459,0.0,0.0,0.0,-0.0051032868017015,0.0001877405431214,0.0005286766017542,-0.0002930402951375,0.0,-0.0004738962255972,-0.0022371373983562,4.160456937629675e-05,0.0055350694820015,-0.00210768836543,0.0001241233787974,0.0008281573972286,-0.0006140442002768,-0.0005433306300464,-0.0068903023311084,-0.00097570502423,-0.0056045596724132,0.0,0.0,0.0,0
1445,0.0,0.0003060029983701,-0.0020741930053129,0.0,0.0003182179820013,-0.0205216357207969,0.0,-0.0045445060329365,0.0002462447685438,-0.0006002401140601,0.0,0.0,-0.000842815051997,0.0,0.0006291286775614,-0.0002228412265488,0.0009231053918674,-0.0012106887991176,-0.0027235604670403,0.0135442251077571,-0.0013726838119723,-0.0016266961633979,-0.0017825316662833,0.0031250025431353,0.0,0.0,-0.0042643987864576,-0.004713935533716,-0.0001877405431214,-0.0012843816685368,0.0008788633933205,0.0,0.0001579903629167,0.0022371373983562,3.7145474311550686e-05,0.0001415227854044,-0.0020023086129676,-0.0002060532493568,-0.0024865325700047,-0.002122100550336,-0.0005436259987101,0.0016666670524694,0.00097570502423,0.0065253086349224,0.0,0.0004413062737111,0.0,0
1446,0.0,0.0011164723481726,0.0004790419253284,-0.0003810249617441,0.0,0.0126784582597709,0.0,0.00147501975876,6.155171885069421e-05,-0.0006006006186547,-0.009450455811517,0.0,-0.0063438571814851,-0.0048831628250718,0.0,0.0001114268205508,0.0011066028425461,-0.0010042537334782,0.0,-0.0044943895878392,-0.0010995053334168,0.0004550911680523,-0.0008924587830199,-0.0019519818807718,0.0,-0.0038610086574595,0.0007262319562197,-0.0091281962882145,0.0001877405431214,0.0007557050667825,0.0,0.0,-0.000316005690732,0.0,-0.0003061198735823,0.0003537193627485,-0.0001961361190949,0.0004542537966725,-0.0024927308296025,0.0005301966223214,-0.0005439216886888,-0.0012497398002344,-0.001366253750147,0.0,0.0,0.0,0.0,0
1447,0.0,-0.0007109847437787,-0.0006387735764947,-0.0007624857403345,0.0038899743411722,-0.0039447782910164,0.0018814680997056,-0.0013004324948377,0.0001600167405539,0.0006006006186547,0.0044876664693879,-0.0042903176284661,-0.0030594058026585,0.0097425961988184,-0.0006291286775614,-0.0001114268205508,-0.0023991891179817,0.0007157783240061,-0.0010258164688239,0.0032828936911136,0.0032948958968526,-0.0015957747244677,0.0026749904493033,0.002341921445081,0.0,0.0038610086574595,-0.0007262319562197,0.0087646637870024,-0.0013149245813086,-0.0021172030593028,0.0,0.0,0.0006319115534125,0.0,-0.0010200850558836,0.0,-0.0009812580514561,-0.0009136819532953,0.0016625107736134,0.0007505684804556,-0.0010887317351966,0.0043361459664539,0.0001952934289968,-0.0075077878362703,0.0,-0.0004413062737111,0.0,0
1448,0.0,0.0010662876432347,0.0003194377922066,-0.0003814610002388,-0.001189202185575,-0.0079365495957363,-0.005655057483345,0.0049147134540783,-0.0003323711015461,0.0,0.0049627893421291,0.0,-0.0041194615115829,-0.0055555698446019,0.0006291286775614,0.0005570099848801,0.0023991891179817,0.0040311024929686,0.0011830153222796,-0.0077975740456404,-0.0005483959556138,-0.0002768147708325,0.0008900757151928,-0.0019512201312616,0.0,-0.0038610086574595,-0.0007125044832951,-0.0051007699240424,-0.0001879875933727,0.0018406333573484,-0.0014652017273277,0.0,-0.0003159058626804,0.0,0.0,0.0007070635944721,0.0001963286547974,-7.949007123508878e-05,-0.0033277900926746,-0.0002206969618985,0.0016326534238855,-0.0012043315858831,-0.0001952934289968,0.0,0.0,0.0001103448276982,0.0,0
1449,0.0,0.0158593632401076,0.0007981483383248,-0.000381606568264,-0.0006348198911814,-0.0032722803451885,0.001888574687868,-0.0018471243584938,0.0,0.0006002401140601,-0.0004951720824128,0.0,-0.0009148935898757,0.0,0.0,-0.0007799008807101,-0.0007228418323825,0.0011487652038737,0.0011270069598783,-0.0045351551653911,0.0024654169452706,-0.0005505088496047,-0.0017809443709944,0.0015612805669524,0.0,0.0038610086574595,0.0,-0.0031400319409788,0.00131517163156,-0.0021813166198461,0.0,0.0,-0.0002369949057188,0.0,0.0013217475454005,0.0011655630458617,-0.0021617380924996,0.0007449714772147,0.0016652793190612,0.000750171030039,0.0032573318703064,0.0009345212816436,-0.0007815553348202,-0.0003277076876782,0.0,0.0003309614460129,0.0,0
1450,0.0,0.0013976242666382,-0.0003191828945068,-0.0007636502852972,0.0033283175189744,0.0001598721026587,-0.001888574687868,0.0049482216114418,0.0,0.0005998800419844,-0.0087554036564818,-0.0003583587209108,0.0,-0.0027894020875784,0.0018850146957709,-0.0002229405872569,0.0033001628466831,0.0017206772240792,0.0031488790255136,0.0090498355199178,-0.0041124115530926,-0.0001995599185278,0.0,0.0,0.0,-0.0028943580263645,-0.0014265337654539,-0.0034100708073419,-0.0005634332011204,0.0004920607983605,-0.0007334067068747,0.0,-0.00086946217389,0.0,-0.001396138469742,-0.0029341603021695,0.0021617380924996,0.0013643412969068,-0.0016652793190612,0.0001764731793469,-0.0016273396593753,0.0011285676066683,-0.0013691933679353,-4.260988845050662e-05,0.0,-0.0004413062737111,0.0,0
1451,0.0,0.0138698478641501,-0.0001596296595298,0.0007636502852972,0.0007908264548177,0.0070885566221692,0.0,-0.0051575927797786,0.0001009540155321,0.0,0.0042877863967656,0.0,-0.0017123291855125,-0.0010759976723382,-0.0018850146957709,0.0005572583036377,-0.0034994049892689,-0.0022948948683385,-0.0011643386885089,-0.0090498355199178,0.0019212301778939,0.0009499288267758,0.0004455335337674,-0.0031250025431353,0.0,-0.000966650631095,0.0007135212575284,0.0141410171423403,0.0005634332011204,-0.0066823849543924,0.0001467243785184,0.0,0.0009484667166921,-0.0022371373983562,0.0014050532180043,0.0018393468032593,-0.0019650232300576,-0.0008680017905016,-0.0025031302181184,0.0002865426824003,-0.0002714809301322,-0.0013465444708442,0.0005870267265728,-0.0101699644593038,0.0,-0.0007727549095699,0.0,0
1452,0.0,-0.0003444119200568,0.0,0.000381606568264,0.0001580902698732,0.0,0.001888574687868,4.120501978643887e-05,-0.0001132661781015,0.0002998051289129,-0.0049875415110389,0.0,0.0004197919093216,0.0010759976723382,0.00094295150787,-0.0007802486044834,0.0,0.0028677966313583,0.000824029003414,0.0,0.0010961908469564,0.0,-0.0013371965442492,0.0,0.0,-0.0019361090268663,0.0021375141733108,0.008975197996242,0.0011259149247218,0.0005605285887799,-0.0011743982559413,0.0,0.0001232346246613,0.0022371373983562,-0.0030117591396905,0.0012007064412449,0.0007864727106134,0.0001240463935099,0.0008183784872488,0.0006171680636661,-0.0038084920897833,-0.0013504390978713,0.0003911597937613,0.001984783979386,0.0,0.0001104301254506,0.0,0
1453,0.0,-0.0020689662552793,-0.0067275602130565,-0.000381606568264,0.0,0.0039999261266769,0.0,-0.0010095912013525,-0.0002573588957872,0.0002997152727366,0.0,0.0,0.0047084244575978,-0.001397624266638,-0.00094295150787,0.0011144545898815,0.0011985434523777,-0.0045924305742102,0.0020401231149445,-0.0512932943875507,0.0008213552823153,0.0044376927056033,0.0,0.0029299757263299,0.0,0.0019361090268663,0.0035524016043675,0.0012829395810474,0.0,0.0002772156436057,0.002054292725381,0.0,-0.0002022391674634,-0.0022371373983562,0.0029448965904936,-0.000317641858901,0.0019634799161027,-0.0002481081764371,-0.0016541495346449,2.198746357784387e-05,0.0046227138744865,0.0026472206681917,0.0003910068476011,-0.001984783979386,0.0,0.0004415985940608,0.0,0
1454,0.0,0.0004624405207906,0.0012849343239165,-0.0003817522474305,0.0,0.004298876688018,0.0,-0.0002820262976648,-0.0001120764880093,0.0002996254704066,0.0,0.0,-0.0034158871814069,-0.0013995803544233,-0.0006291286775614,0.0002227419543676,0.0009172977568931,-0.0011514106050416,0.0020359694850986,0.0,-0.0038387763071656,0.0032782029059932,-0.0026797693571154,-0.0033212885859503,0.0,0.0019323677510538,-0.0021299262578247,-0.0001026259078074,-0.0007504690783743,0.0007122919358613,0.0002931261929237,0.0,0.0001580028443797,0.0,-0.0001485994504548,0.000952764141286,0.0001961361190949,0.0009821478078571,0.0016708441648176,-0.0017640577893276,-0.0024446569284961,-0.0022315066734295,-0.0001954843130063,0.0,0.0011580777206274,-0.0006624710411209,0.0,0
1455,0.0,-0.0008076847845339,0.0012832853862496,0.0,0.0001580652812904,-0.0003936233075817,0.0,0.0005765957024497,-0.0003695719167415,-0.0008991458720561,0.0,0.0,0.0029895388483658,0.0013995803544233,0.0018861998676125,0.0,0.0010157815029576,0.002301496988279,0.0006777363864975,-0.0047961722634929,0.0027434859457509,0.0053905820304533,0.0004471272151396,0.0003913128596204,0.0,0.0028915682797991,-0.0007109847437787,-0.0007321754479825,-0.0001877053032259,0.0003544348892301,0.0,0.0,-0.0003950539299983,0.0033538320984312,0.0002956911579419,0.0009166872975594,-0.0025527750730907,-0.0002380078752173,0.0,0.0014996474229009,0.0024446569284961,0.0,0.0007817080718561,0.0206463175172353,-0.0011580777206274,-0.0006629101999475,0.0,0
1456,0.0,0.0,-0.0025682197101661,0.0,0.0,0.0,-0.001888574687868,-0.0016650366857469,0.0001232058154707,0.0005995204016495,0.0,-3.584293625724655e-05,-0.0004265301834762,0.000699056302498,-0.001257071190051,-0.0011142062434035,-0.0041284293220029,-0.0017256259674693,0.0010157441198352,0.0,0.004919386799818,-0.0027163864091512,0.0031243051524576,0.0,0.0,0.0,-0.000711490602764,-0.0002428085933319,-0.0011269723206295,-0.0003818213533195,-0.001466490950603,0.0,0.0004740459913374,0.00334262149669,-0.0031232843805328,0.0003522779484752,-0.0031508493968361,0.0,-0.0015537941592496,0.0011012489274522,0.0032502737173016,-0.0043736402114471,-0.000977230606451,-0.0006489292894826,-0.0011594204197351,0.0,0.0,0
1457,0.0,0.0027586224390794,0.0,-0.0007639419775657,-0.0001580652812904,0.0,0.0,0.0021950430498174,-0.0001232058154707,0.0002996254704066,0.0,-0.0020451739246871,-0.0025630086648895,0.004879758724541,-0.0006291286775614,-0.0008922597067533,-0.0001108176496709,0.0074563006764547,0.0018595221316322,0.0051788741434032,-0.0030034152269742,-0.003765736290334,0.0022256853167283,0.0,0.0,-0.0009629273733935,0.000711490602764,0.0014878032374356,-0.0003759398540519,0.0004562671381354,-0.0001027349512545,0.0,-0.0001579903629167,0.0011117288526905,0.0,-0.0002810230865435,0.0013797183621653,-0.000992309682021,0.0015537941592496,0.0003081765115586,-0.0005409791854953,0.0068643015238993,0.0005864529539598,0.002916871295123,-0.0011607662359622,-0.0008845644097341,0.0,0
1458,0.0,-0.0048325948382088,0.0,0.0007639419775657,0.0,-0.0158733491562901,0.001888574687868,7.56922689122419e-05,-1.3553566466484313e-05,-0.0002996254704066,0.0,0.0268610458594313,0.0,0.0083102971336279,0.0006291286775614,-0.0004464285788432,0.0,0.0,0.0001688761297606,0.0138221499034398,-0.0032867737066224,-0.0005462174577797,0.0039937927502915,0.0015637219761828,0.0,0.0,0.0007109847437787,0.0004612151771477,0.0007517384304396,-0.0006845168443039,0.0009828875678503,0.0,0.0,-0.0011117288526905,0.0014892035514675,0.0021113066409297,0.0,0.00124023332281,0.0016680571006968,-0.0016298208292315,0.0016220603718681,0.0023934849038083,0.0005861092284615,0.0016168152269053,0.0011607662359622,0.0,0.0073226871833407,0
1459,0.0,0.0,0.0006426735439708,0.0003817522474305,0.0,0.0,0.0,-5.887126957571098e-05,-0.0001552630479535,0.0,0.0,0.0034904049397685,0.0051194651061909,-0.0027624326959099,0.0015710922320408,-0.0008934554983439,0.0011076242594452,0.0,-0.0006756757013817,4.717092385142507e-05,0.0049261183360558,0.0049546749528461,0.0,0.0014052621564637,0.0,0.0,0.001420454784291,-0.0005151459873147,-0.0003757985763876,-0.0004741650540918,0.0005863383340072,0.0,0.0004738962255972,-0.00334262149669,0.0,0.0016162471456961,-0.002070292059022,-0.0004959087629528,0.0,-0.0008379898798613,-0.0027048975107,-0.0016578517339875,0.0,-0.0144823945267891,0.0,-0.000663937171673,0.0,0
1460,0.0,0.0,0.0006422607799456,0.0,0.0,-0.0165359686400995,0.0,-0.0032365186763163,4.559561740702378e-05,-0.0011994004436339,-0.0100503358535014,-0.009030196815071,-0.0041191101960569,0.0,-0.0015710922320408,0.0002234387228599,0.0018875164125744,0.0,-0.003046203066344,-0.0129132064031787,-0.0024600258408624,-0.0002471515793214,-0.0017730501098855,-0.003360296992267,0.0,-0.0038610086574595,0.0007094714735336,-0.0031809567830674,0.0007514559812564,0.0007526227048408,-0.001466490950603,0.0,-0.001136147382069,0.0022296553272691,-0.0002783125348644,0.0002106223899387,0.0002960185526572,0.0009915717222952,0.0032281173514256,-0.0002205405414343,-0.0043431121471653,-0.0015651645321961,-0.0005861092284615,-0.0083944201269652,-0.0011607662359622,-0.0002214103850515,0.0,0
1461,0.0,-0.0097358209900813,0.0003209757690854,-0.0003817522474305,0.0,0.0004065867102158,0.0037664827954769,-0.0035145618171039,0.0,-0.0003000750210064,0.00050492300997,0.0159746691678819,-0.0011115672531079,0.0,0.0006287331235093,0.0006141991873476,-6.629760999521395e-05,0.0,-0.0017846423747509,0.0119693648984722,0.00164068945746,-0.0028714312516155,0.0035429620763443,0.0035163154027557,0.0,0.0,0.0049522563184667,0.0022090373987886,-0.0009394082419356,-0.0005828716561442,0.0011733647576792,0.0,0.0006622511564717,-0.0067039357221903,0.0017638157712376,-0.0005617583182635,-0.0035580191716237,-0.0003717241849385,9.967274124900172e-05,4.4085522302061975e-05,0.0032591012009071,0.0035249005640829,-0.0005864529539598,0.012157205752687,0.0,-0.0002214594184666,0.0052302563801043,0
1462,0.0,-0.0133663615032637,0.0048023143357665,0.0,-0.0011071570921385,-0.0040733253876357,-0.0018814680997056,0.0021146127566762,0.000123220997013,0.0003000750210064,-0.00050492300997,0.0,0.0035270995243807,-0.0027700848738156,0.0012562815722616,0.0005022461669796,-0.0001620793308201,0.0,8.828912657232735e-05,0.0024050375884969,0.0054496047675645,-0.0002231285105516,0.001766784911886,-0.0035163154027557,0.0,0.0096247133742095,-0.0003529204201093,-0.0029808327904756,-0.001316655884747,-0.0002282952003103,0.0002931261929237,0.0,0.0003191148224317,0.0,-0.0014855032363731,0.0005617583182635,-0.0013871001926801,0.0002973904014385,-0.0016625107736134,0.0005038225768787,-0.0027151795122182,-0.0010383679940781,0.0003910068476011,0.0001632786353535,-0.0006971070341557,-0.0008863284426898,-0.0016025535325279,0
1463,0.0,0.0070571923099986,-0.0019181591559034,0.0003817522474305,-0.0009499684058296,0.0,-0.0018850146957712,0.0001689760058098,0.0,0.0,0.0,-0.0316370849431826,-0.0042631236581183,-0.0027777795639023,-0.0006279435057199,-0.0005022461669796,0.0001952286852393,0.0,-0.0034013638234902,-0.020509391054485,0.0035263836895866,0.0017093809515902,0.0017636688874964,0.0015643335219839,0.0,-0.0038387763071656,0.0003529204201093,0.0008747010203995,-0.0003765060285441,-0.0002665752869583,0.0005859947428161,0.0,-0.000477130150247,-0.0022446698538236,-0.0001488205970447,-0.0010535558481112,-0.0021836236964491,0.0004459198409123,0.0008316008795259,0.0002019871484826,0.001629992210931,0.0,0.0007815553348202,-0.003762170136313,0.0006971070341557,0.000664819969085,-0.0008954607107032,0
1464,0.0,0.0372713947972318,0.0035138192997963,-0.0003817522474305,-0.0003168567833862,-0.0081967672041786,-0.001888574687868,4.1394767115399134e-05,-0.0003660107884639,0.0005998800419844,0.0055401803756154,0.0,0.0059667015829023,0.0034710204928787,-0.0006283380665417,5.5817588136442e-05,3.314825557598766e-05,0.0,0.0034013638234902,-0.0047226727457139,0.0,0.0002969855983812,-0.0017636688874964,0.002341921445081,0.0,-0.0077220460939102,0.0,-0.0003600874319458,-0.0007534375945041,-0.0001904761983055,-0.0011723330768234,0.0,-0.0003161055818958,0.0044843124473286,0.0,0.0005620345799206,-0.0013920654529999,0.0004952333888512,-0.0008316008795259,0.0003306768986188,-0.0010863662122209,0.0004138216487774,0.0007809449830711,0.0,0.0,-0.0004431641995861,0.0027247973261852,0
1465,0.0,-0.0239984091608955,0.0009561753716553,0.0009541075048757,-0.0009511731852196,-0.004123717183862,0.001888574687868,0.0001697850955579,0.0002427897914509,0.0,0.0,0.0,-0.0017888330508002,0.0034590141717909,0.0018838310123734,-0.0024589260182086,0.0010601644247678,0.0,0.0007874657587798,-9.661369023505896e-05,0.0027041660610493,0.0005936572654476,-0.0044228289700023,-0.0003899395643092,0.0,0.0077220460939102,0.0007054674013922,0.001002686606208,-0.0005654509621964,0.0007614588749778,0.0005863383340072,0.0,0.0010269780102358,-0.006734032181344,0.0002410782459394,-4.635589953405628e-05,0.0001989851762611,0.0003143459340981,-0.0003328340852826,-0.0005070826322626,-0.0016317653879056,0.0025226738831598,0.0011702751481905,-0.0003278151152121,0.0,-0.0011087704872467,-0.0022701485345391,0
